40.114036	116.378560	
39.915922	116.418685	
39.804368	116.424993	
39.982706	116.491685	
39.974215	116.331709	
39.906537	116.504860	
39.961276	116.431496	
39.9255	116.313199	
39.972393	116.336073	
39.921778	116.457566	
39.918019	116.601833	
39.932355	116.646074	
39.946166	116.398769	
39.859752	116.444959	
39.985263	116.437806	
39.759017	116.216727	
39.937454	116.450669	
39.98405	116.321453	
39.914863	116.485065	
40.334234	116.651903	
39.900015	116.435141	
39.940707	116.195541	
39.913371	116.479105	
39.851355	116.420956	
40.073673	116.422431	
39.935042	116.325959	
39.952095	116.311046	
39.912963	116.279841	
39.976492	116.417851	
39.698786	115.991357	
39.738866	116.345633	
39.93213	116.605183	
40.076601	116.421478	
39.992487	116.443473	
39.909999	116.246690	
40.010873	116.407201	
40.143312	116.196422	
39.900835	116.471590	
39.957933	116.554229	
39.955602	116.478549	
39.871256	116.471487	
39.931769	116.416790	
39.913808	116.207907	
39.895422	116.305280	
39.941071	116.455722	
39.930254	116.607058	
39.91572	116.419002	
39.982954	116.319723	
40.004291	116.463908	
39.937702	116.357498	
39.927572	116.456195	
40.015759	116.358571	
39.911942	116.357452	
39.938281	116.443520	
39.895241	116.258731	
40.213448	116.240292	
39.663209	116.075336	
39.843782	116.315480	
40.016708	116.475751	
39.927487	116.446417	
39.95022	116.450879	
40.01675	116.476219	
39.945722	116.439083	
39.941225	116.456275	
39.906502	116.488521	
39.946926	116.409165	
39.985724	116.386048	
39.905907	116.420464	
39.746062	116.148767	
39.979013	116.483523	
39.929982	116.457735	
39.918212	116.603532	
39.913199	116.642251	
40.087094	116.365834	
39.930414	116.525173	
39.79992	116.486477	
40.227219	116.227165	
39.904859	116.340450	
39.776451	116.544219	
39.943117	116.482323	
39.936261	116.260590	
39.894829	116.665771	
39.924206	116.450242	
39.910017	116.642434	
39.930439	116.525450	
39.930928	116.608930	
40.373929	116.858822	
39.892435	116.429525	
39.929448	116.178925	
40.243752	116.142194	
40.036374	116.362107	
39.916485	116.417355	
39.911294	116.646712	
39.927881	116.446567	
40.133783	116.658545	
39.947334	116.359543	
39.972757	116.303525	
40.015748	116.388201	
40.226001	116.229233	
39.889686	116.390100	
39.905406	116.638727	
39.809533	116.576266	
39.916585	116.417545	
39.80607	116.498976	
39.84009	116.375686	
40.110394	116.426880	
39.964331	116.295221	
39.983744	116.373754	
39.748169	116.148862	
39.926364	116.364275	
40.376672	116.858111	
39.915675	116.429810	
39.741353	116.145404	
40.21786	116.246610	
40.13293	116.658383	
40.471805	115.996651	
40.076337	116.422092	
40.14895	117.125997	
40.14685	116.626110	
40.014741	116.468590	
39.900229	116.354591	
39.97542	116.331889	
39.967175	116.420803	
39.928662	116.507779	
39.928149	116.474204	
40.160407	117.124962	
39.886295	116.327042	
39.986973	116.312049	
39.916587	116.116846	
40.008574	116.409245	
40.080214	116.669609	
40.033387	116.341713	
39.977262	116.443097	
39.893404	116.447094	
39.890759	116.391150	
39.815181	116.462233	
39.930599	116.605613	
39.951186	116.331881	
39.93034	116.524388	
39.999399	116.474480	
39.911898	116.669036	
39.915329	116.419519	
39.927483	116.416721	
39.922704	116.464788	
39.853728	116.392881	
39.872455	116.312610	
39.96272	116.321917	
39.981777	116.338918	
40.040757	116.297437	
39.902744	116.464552	
39.910619	116.466575	
39.972556	116.349375	
40.22099	116.240743	
40.035852	116.317240	
40.065379	116.416130	
39.944925	116.096438	
39.979162	116.468398	
40.327566	116.641084	
39.890089	116.308849	
40.378494	116.857228	
40.467906	115.982476	
40.218225	116.244893	
39.913651	116.649677	
40.084241	116.338273	
39.985437	116.321085	
39.953106	116.377935	
40.002481	116.471024	
39.905734	116.421754	
39.962203	116.468422	
39.824308	116.296955	
39.962201	116.329573	
39.915175	116.271482	
39.741466	116.148134	
40.005512	116.475701	
39.894623	116.270575	
39.909311	116.241591	
39.943612	116.110328	
40.20618	116.256570	
39.971272	116.329983	
39.928914	116.385004	
39.984022	116.472441	
39.986571	116.437730	
40.136024	116.641333	
40.118024	116.672262	
40.039747	116.378946	
39.898015	116.642084	
39.899677	116.286648	
39.914592	116.304616	
40.152335	117.100562	
40.134255	116.658869	
39.989187	116.414571	
39.809698	116.585773	
39.796975	116.346527	
39.877214	116.705656	
39.996415	116.438024	
39.91672	116.359417	
39.921839	116.573187	
40.133724	116.659101	
40.154816	116.299797	
39.942478	116.443287	
39.946928	116.428336	
40.048414	116.427806	
39.946867	116.427051	
39.852466	116.377045	
39.968549	116.463964	
39.983731	116.374121	
39.930738	116.524195	
40.077492	116.343776	
39.883214	116.332481	
39.936477	116.473462	
40.22214	116.239280	
40.217973	116.246619	
39.885929	116.690412	
40.134206	116.658889	
39.708088	115.994248	
39.911396	116.646619	
39.928734	116.451618	
40.152406	117.100669	
39.919221	116.404622	
39.922611	116.422276	
40.124157	116.653250	
39.957611	116.555173	
39.939064	116.489932	
39.869428	116.519923	
39.994634	116.484261	
39.847179	116.295771	
40.007689	116.419137	
39.930294	116.452901	
40.131757	116.274376	
39.932429	116.405637	
39.776588	116.338244	
39.898161	116.259856	
39.947547	116.359168	
39.882742	116.331776	
40.014872	116.387902	
39.997512	116.346190	
39.973707	116.467710	
40.005276	116.415351	
39.883708	116.493382	
40.386716	116.833345	
39.942978	116.338845	
40.235279	116.235649	
40.035971	116.342882	
39.913647	116.456571	
39.916002	116.379181	
39.972748	116.367733	
39.762951	116.166748	
39.911406	116.648667	
39.997149	116.478003	
40.134615	116.658391	
40.182483	116.656992	
40.381219	116.852619	
39.930951	116.604708	
39.967757	116.446754	
39.911859	116.467404	
40.008323	116.410744	
39.86273	116.403245	
39.759152	116.217156	
39.967737	116.377575	
39.991298	116.475782	
39.922264	116.458337	
40.051604	116.610045	
39.980473	116.430929	
39.910061	116.642921	
40.072792	116.353570	
40.118324	116.561417	
39.915333	116.379696	
40.467039	115.982555	
39.968448	116.463089	
39.930167	116.525310	
39.890063	116.335312	
39.735862	116.142803	
40.138847	116.653163	
